TransactionID,TransactionAmount,MerchantID,TimeOfTransaction,Location,PreviousTransactionHistory,UserSpendingPatterns,Fraudulent,CardType,CardIssuer,IsInternational,IsHighRiskMerchant,TransactionType,AmountBalance,MerchantType,MerchantLocation,UserAge,MerchantCategory,MerchantRevenue
C170010983,4038.545607014845,M123,2022-10-13 17:45:00,Location_1,Normal,Normal,1,Debit,Issuer_3,0,0,CREDIT,41970.589386085325,Retail,Location_2,50.0,Category_1,395622.46470300667
C170010984,3323.358762215425,M123,2022-10-13 18:00:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,11779.71408009974,Retail,Location_3,28.0,Category_3,369972.1516781735
C170010985,2047.5148568478617,M456,2022-10-13 18:15:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,7290.271493178962,Service,Location_3,41.0,Category_1,28474.83853435344
C170010986,4245.261158231283,M123,2022-10-13 18:30:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,DEBIT,23497.21000597978,Service,Location_1,42.0,Category_2,172137.6382786902
C170010987,13651.796761553967,M789,2022-10-13 18:45:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,25064.115193410467,Online,Location_1,27.0,Category_1,410423.6194460845
C170010988,11925.692982482478,M123,2022-10-13 19:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_IN,35455.4053063279,Retail,Location_3,43.0,Category_1,154776.83114548936
C170010989,11519.736568296945,M123,2022-10-13 19:15:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,0,CASH_OUT,23875.742891763417,Retail,Location_3,56.0,Category_2,364841.40976588277
C170010990,12247.372759453006,M123,2022-10-13 19:30:00,Location_2,Suspicious,Normal,0,Credit,Issuer_2,0,0,CASH_IN,35263.51643334194,Online,Location_1,36.0,Category_2,111490.04273743354
C170010991,9345.595660000403,M789,2022-10-13 19:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,1,CREDIT,31511.665839000667,Service,Location_1,42.0,Category_3,153714.57715680034
C170010992,4804.625291696003,M123,2022-10-13 20:00:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,30673.2088733263,Online,Location_1,44.0,Category_2,479635.88368560345
C170010993,4612.497741384154,M789,2022-10-13 20:15:00,Location_3,Normal,Normal,0,Credit,Issuer_3,1,0,CASH_OUT,22191.1765948667,Service,Location_2,57.0,Category_2,344802.7887582863
C170010994,7785.6436493057545,M123,2022-10-13 20:30:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,0,PAYMENT,24828.238210508083,Service,Location_3,,Category_3,49681.276058300944
C170010995,7497.248975012142,M789,2022-10-13 20:45:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,CREDIT,12818.849424462476,Retail,Location_1,51.0,Category_1,370551.92549014435
C170010996,4214.750471137039,M123,2022-10-13 21:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,28423.29659092186,Service,Location_1,56.0,Category_3,192039.551511924
C170010997,2110.174299344473,M123,2022-10-13 21:15:00,Location_3,Suspicious,Normal,1,Credit,Issuer_1,0,0,DEBIT,47799.308101828305,Online,Location_3,58.0,Category_1,65417.540314287166
C170010998,3929.7984149357185,M789,2022-10-13 21:30:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,15960.68393839071,Retail,Location_3,27.0,Category_1,453132.1342580863
C170010999,7756.6614102267395,M456,2022-10-13 21:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,3271.38931055513,Service,Location_1,34.0,Category_2,461784.8069586931
C170011000,5117.311370594227,M456,2022-10-13 22:00:00,Location_1,Normal,Suspicious,1,Credit,Issuer_3,0,0,CASH_IN,3873.6003369339023,Service,Location_1,46.0,Category_3,436020.07340343104
C170011001,7203.376837308383,M456,2022-10-13 22:15:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,906.4376531530831,Retail,Location_1,59.0,Category_1,280039.55640563846
C170011002,2083.490402440922,M123,2022-10-13 22:30:00,Location_1,Normal,Suspicious,0,Credit,Issuer_1,0,1,DEBIT,24526.60114690488,Online,Location_2,45.0,Category_3,29029.372017752958
C170011003,1891.5445132752366,M123,2022-10-13 22:45:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,DEBIT,48323.62407765091,Online,Location_2,55.0,Category_2,319547.1017775499
C170011004,2471.527660245166,M789,2022-10-13 23:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,PAYMENT,26472.493296547636,Online,Location_3,47.0,Category_1,332971.97277557786
C170011005,4916.758040263051,M456,2022-10-13 23:15:00,Location_3,Normal,Normal,0,Debit,Issuer_1,1,0,TRANSFER,1901.1177568551348,Retail,Location_1,,Category_1,321643.56384586624
C170011006,4819.247870912772,M123,2022-10-13 23:30:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,43028.79430296504,Retail,Location_2,53.0,Category_3,495938.17531182285
C170011007,2767.2053100419716,M456,2022-10-13 23:45:00,Location_1,Normal,Suspicious,1,Debit,Issuer_3,0,0,CREDIT,41354.81237292852,Retail,Location_3,56.0,Category_3,178840.93743300045
C170011008,1769.4385715326155,M456,2022-10-14 00:00:00,Location_2,Suspicious,Suspicious,0,Credit,Issuer_1,0,1,PAYMENT,4347.441207970969,Online,Location_1,58.0,Category_2,389983.5430771518
C170011009,5520.748359395983,M123,2022-10-14 00:15:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,1,CASH_OUT,25598.178926333712,Retail,Location_1,28.0,Category_2,347040.9801584696
C170011010,3551.2205874727033,M123,2022-10-14 00:30:00,Location_3,Suspicious,Normal,0,Debit,Issuer_2,1,0,DEBIT,45706.62735689189,Retail,Location_3,30.0,Category_2,166654.4107225028
C170011011,3262.111528999862,M789,2022-10-14 00:45:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,PAYMENT,47405.77934125522,Retail,Location_3,58.0,Category_2,231172.81284859744
C170011012,4349.472438523548,M456,2022-10-14 01:00:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,20506.106024954355,Service,Location_2,48.0,Category_1,7228.782818809593
C170011013,8291.759280959435,M123,2022-10-14 01:15:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,1,CREDIT,27900.284268571846,Online,Location_2,45.0,Category_3,327376.7816938637
C170011014,6250.331282413903,M789,2022-10-14 01:30:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CREDIT,6896.700596412696,Retail,Location_1,47.0,Category_3,139293.7489666076
C170011015,3331.3442824629774,M789,2022-10-14 01:45:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,30525.762271460248,Online,Location_1,35.0,Category_3,201288.32946503258
C170011016,6251.523746232035,M123,2022-10-14 02:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,20447.67219370399,Service,Location_3,38.0,Category_3,468939.5571257035
C170011017,1941.9518140462499,M123,2022-10-14 02:15:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,CASH_IN,46803.72603468628,Service,Location_3,56.0,Category_3,93801.23056627982
C170011018,9535.811702631096,M789,2022-10-14 02:30:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,32963.75404876192,Service,Location_1,46.0,Category_2,400578.6438819782
C170011019,8940.947817031956,M789,2022-10-14 02:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,21869.33583316563,Online,Location_3,35.0,Category_3,33436.153550480405
C170011020,7008.650508108599,M456,2022-10-14 03:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,DEBIT,28876.293910697434,Online,Location_2,,Category_2,279305.0207774012
C170011021,4164.6089154179,M123,2022-10-14 03:15:00,Location_1,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,12602.125872684785,Service,Location_3,47.0,Category_2,417943.066718896
C170011022,4935.24945388145,M789,2022-10-14 03:30:00,Location_1,Suspicious,Normal,1,Debit,Issuer_3,0,0,CASH_IN,41480.83424172506,Retail,Location_1,49.0,Category_3,28094.28752564891
C170011023,3940.9786838090367,M123,2022-10-14 03:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,47590.1731607952,Retail,Location_1,49.0,Category_2,462692.9431686694
C170011024,4063.9309186979885,M456,2022-10-14 04:00:00,Location_1,Normal,Normal,0,Credit,Issuer_1,1,0,TRANSFER,7494.908926349384,Online,Location_3,34.0,Category_2,310937.7817401905
C170011025,3764.2263492600005,M123,2022-10-14 04:15:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,1,CREDIT,15071.020878746938,Retail,Location_2,46.0,Category_1,36523.916723000264
C170011026,2006.3238558750932,M123,2022-10-14 04:30:00,Location_2,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,30158.996577353275,Online,Location_3,41.0,Category_2,120372.04546582222
C170011027,2196.751247506825,M789,2022-10-14 04:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,10855.358371310638,Online,Location_3,41.0,Category_2,191879.343368251
C170011028,4989.74483866595,M123,2022-10-14 05:00:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,DEBIT,15978.163381222663,Online,Location_3,55.0,Category_1,78566.69455964894
C170011029,10193.260014668793,M456,2022-10-14 05:15:00,Location_3,Normal,Normal,0,Debit,Issuer_1,1,0,CREDIT,38992.20002852363,Retail,Location_3,44.0,Category_1,417265.90302837186
C170011030,13036.410181007775,M789,2022-10-14 05:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,36557.17354071474,Service,Location_3,31.0,Category_2,12139.159739299928
C170011031,6526.217080823312,M123,2022-10-14 05:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,46876.111649346945,Retail,Location_1,54.0,Category_2,195993.0627871831
C170011032,8561.42204434452,M789,2022-10-14 06:00:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,1,CREDIT,23302.75732876439,Retail,Location_2,48.0,Category_1,181473.41384572448
C170011033,626.5961034282758,M789,2022-10-14 06:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_1,0,0,CASH_IN,34305.41802188974,Retail,Location_3,48.0,Category_3,229954.38888998883
C170011034,265.27444350691843,M789,2022-10-14 06:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,0,CREDIT,31925.062662384218,Retail,Location_2,57.0,Category_1,274851.2632729247
C170011035,5967.526277718075,M789,2022-10-14 06:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,1,DEBIT,16095.846248131891,Online,Location_3,,Category_1,107011.43168954276
C170011036,1529.032806271412,M789,2022-10-14 07:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,TRANSFER,3286.158710254472,Online,Location_1,46.0,Category_3,128002.79767722271
C170011037,1959.2482627547367,M123,2022-10-14 07:15:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,0,CREDIT,6842.342820146044,Retail,Location_1,25.0,Category_3,219502.97737521498
C170011038,3934.280155473553,M456,2022-10-14 07:30:00,Location_3,Suspicious,Normal,1,Credit,Issuer_1,0,0,TRANSFER,12416.352823347008,Online,Location_1,,Category_1,267227.5183346469
C170011039,3221.265931598167,M123,2022-10-14 07:45:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_1,0,0,TRANSFER,574.7127493312762,Online,Location_1,51.0,Category_1,313455.44965062645
C170011040,3749.0403624796572,M123,2022-10-14 08:00:00,Location_3,Normal,Normal,1,Debit,Issuer_3,0,0,CASH_OUT,49311.291565405016,Service,Location_2,43.0,Category_2,64462.76021787781
C170011041,3938.4041891680035,M123,2022-10-14 08:15:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,0,CASH_OUT,41013.452611136476,Retail,Location_2,37.0,Category_1,381613.19588293176
C170011042,6641.709402671687,M456,2022-10-14 08:30:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,2660.9322148265915,Retail,Location_3,56.0,Category_1,27094.437474808266
C170011043,13738.325484826675,M789,2022-10-14 08:45:00,Location_1,Normal,Suspicious,0,Credit,Issuer_2,0,0,CASH_OUT,7484.903362102015,Online,Location_3,37.0,Category_1,199634.05160211294
C170011044,3292.16743879753,M456,2022-10-14 09:00:00,Location_2,Suspicious,Suspicious,0,Debit,Issuer_2,0,0,TRANSFER,4914.230963305788,Service,Location_2,38.0,Category_2,227684.21533942575
C170011045,5188.414823448189,M123,2022-10-14 09:15:00,Location_2,Suspicious,Normal,0,Credit,Issuer_1,0,1,TRANSFER,45134.43394619058,Service,Location_1,57.0,Category_1,455979.94352701504
C170011046,1192.916056847815,M123,2022-10-14 09:30:00,Location_3,Normal,Normal,1,Credit,Issuer_3,0,0,DEBIT,49066.724832378815,Service,Location_3,40.0,Category_2,50279.21916621131
C170011047,812.5281864094867,M123,2022-10-14 09:45:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,17146.88562391068,Online,Location_3,29.0,Category_1,68206.04943468058
C170011048,2689.666850319174,M789,2022-10-14 10:00:00,Location_3,Suspicious,Suspicious,0,Credit,Issuer_1,0,1,CASH_OUT,32866.52256606489,Service,Location_1,33.0,Category_3,34761.307468121
C170011049,3862.410146653439,M789,2022-10-14 10:15:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,0,PAYMENT,33069.98336447503,Online,Location_2,25.0,Category_1,337248.22583496466
C170011050,14943.340412039233,M456,2022-10-14 10:30:00,Location_1,Normal,Normal,0,Debit,Issuer_3,0,1,CREDIT,29271.41891355882,Online,Location_1,,Category_2,358567.8405099915
C170011051,15890.747676647827,M456,2022-10-14 10:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,1,0,CREDIT,32688.73841447362,Retail,Location_2,44.0,Category_2,215370.89378507837
C170011052,12905.38034500504,M789,2022-10-14 11:00:00,Location_3,Normal,Normal,1,Credit,Issuer_2,0,0,CASH_OUT,29628.012886866436,Retail,Location_1,29.0,Category_1,269426.4354090029
C170011053,6045.431018081295,M123,2022-10-14 11:15:00,Location_2,Normal,Suspicious,0,Credit,Issuer_2,0,0,CREDIT,31313.145264283743,Retail,Location_3,59.0,Category_3,461877.354072017
C170011054,12884.359478080329,M456,2022-10-14 11:30:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,1,DEBIT,17590.35313152292,Retail,Location_1,41.0,Category_1,217224.34316682137
C170011055,4916.880362652822,M789,2022-10-14 11:45:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,1,0,CREDIT,12932.843319906073,Online,Location_1,43.0,Category_1,298476.3682165371
C170011056,3425.2264671551875,M123,2022-10-14 12:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,DEBIT,38398.68353735641,Service,Location_2,49.0,Category_2,147083.89572456377
C170011057,4036.1006984176706,M123,2022-10-14 12:15:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,0,CREDIT,37966.07097915263,Service,Location_3,58.0,Category_3,356273.5355923008
C170011058,8344.739543332613,M789,2022-10-14 12:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,CREDIT,1885.5817745665804,Retail,Location_3,45.0,Category_1,370682.87879642163
C170011059,1756.1978367441134,M456,2022-10-14 12:45:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,TRANSFER,17296.96785751557,Online,Location_3,43.0,Category_3,351766.0161920665
C170011060,4195.523571827702,M456,2022-10-14 13:00:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,DEBIT,27021.214939835823,Service,Location_3,31.0,Category_2,198364.50623745838
C170011061,3055.5382250348134,M789,2022-10-14 13:15:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,PAYMENT,45705.26120005247,Online,Location_2,35.0,Category_2,477690.9951064258
C170011062,2176.2058556439747,M456,2022-10-14 13:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,12156.690684014384,Retail,Location_2,54.0,Category_2,487307.93873190775
C170011063,5082.7315298563435,M789,2022-10-14 13:45:00,Location_3,Normal,Normal,1,Debit,Issuer_2,0,0,CREDIT,39426.66864612845,Online,Location_1,44.0,Category_2,393671.9471414782
C170011064,1453.095418200899,M789,2022-10-14 14:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,1,DEBIT,38382.966961375125,Online,Location_2,26.0,Category_3,442250.4426369628
C170011065,1393.040827836412,M123,2022-10-14 14:15:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,19346.237757485225,Service,Location_1,42.0,Category_3,339054.8929643273
C170011066,8616.642299080146,M789,2022-10-14 14:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,41173.12167615456,Online,Location_1,39.0,Category_1,131600.1431369591
C170011067,5927.4110948101725,M123,2022-10-14 14:45:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,PAYMENT,24265.794756960822,Online,Location_1,47.0,Category_1,483577.8374866734
C170011068,3247.6777881899416,M456,2022-10-14 15:00:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,0,DEBIT,21268.17223469214,Service,Location_2,33.0,Category_2,287380.3578417388
C170011069,1679.0003994624244,M123,2022-10-14 15:15:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,PAYMENT,43314.31474698438,Online,Location_1,31.0,Category_3,248688.52006227497
C170011070,5580.814866879371,M123,2022-10-14 15:30:00,Location_3,Suspicious,Normal,1,Debit,Issuer_3,0,0,TRANSFER,21698.07191791591,Retail,Location_2,52.0,Category_2,135872.23236328876
C170011071,12493.678176794747,M123,2022-10-14 15:45:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,16072.969850175039,Online,Location_3,44.0,Category_1,158779.60138470205
C170011072,8163.739133744318,M789,2022-10-14 16:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,18517.818924738225,Online,Location_2,36.0,Category_1,242453.63369669768
C170011073,6974.504918377299,M456,2022-10-14 16:15:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,16278.607004838448,Service,Location_3,53.0,Category_3,422267.6812920873
C170011074,19372.996813062822,M789,2022-10-14 16:30:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,8150.793647095824,Retail,Location_2,49.0,Category_2,168451.36514378912
C170011075,16346.80593117144,M123,2022-10-14 16:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,1,TRANSFER,5642.253169682855,Online,Location_3,50.0,Category_2,367739.62153075647
C170011076,3143.9046836401612,M123,2022-10-14 17:00:00,Location_3,Suspicious,Normal,0,Debit,Issuer_2,0,0,PAYMENT,11888.63230948757,Service,Location_2,,Category_3,416350.27507324464
C170011077,5605.872698000938,M789,2022-10-14 17:15:00,Location_3,Normal,Normal,1,Debit,Issuer_2,1,0,PAYMENT,26419.254916164675,Retail,Location_1,57.0,Category_3,105894.83883568841
C170011078,9360.662759482642,M456,2022-10-14 17:30:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,3991.4193255527416,Retail,Location_1,52.0,Category_2,422585.3304309469
C170011079,947.9654597719618,M789,2022-10-14 17:45:00,Location_3,Normal,Suspicious,0,Credit,Issuer_1,1,1,CASH_OUT,35949.600083328056,Retail,Location_1,,Category_1,173955.1039819503
C170011080,9915.31353206321,M123,2022-10-14 18:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,1,0,CASH_IN,20585.7890783322,Online,Location_3,56.0,Category_2,292405.34665085014
C170011081,1618.702791527983,M456,2022-10-14 18:15:00,Location_2,Suspicious,Normal,0,Credit,Issuer_2,0,0,PAYMENT,16690.427249111388,Online,Location_2,26.0,Category_3,293113.3231953205
C170011082,1248.4665089417983,M456,2022-10-14 18:30:00,Location_1,Normal,Normal,1,Debit,Issuer_3,0,0,TRANSFER,3660.1539977275206,Retail,Location_3,31.0,Category_3,31868.752097706896
C170011083,5792.457797632977,M123,2022-10-14 18:45:00,Location_2,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_OUT,3733.8409849948393,Service,Location_2,58.0,Category_3,10774.22039460978
C170011084,5343.69252931337,M789,2022-10-14 19:00:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,DEBIT,45820.034239541375,Online,Location_1,35.0,Category_1,100301.0360602273
C170011085,572.5343359211791,M456,2022-10-14 19:15:00,Location_2,Suspicious,Normal,1,Credit,Issuer_3,0,0,TRANSFER,48592.03813080566,Online,Location_3,,Category_1,282375.586336124
C170011086,6660.383235003456,M456,2022-10-14 19:30:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,PAYMENT,2968.640792225532,Service,Location_2,,Category_3,450413.58746917156
C170011087,3585.3682208617784,M789,2022-10-14 19:45:00,Location_3,Normal,Normal,0,Credit,Issuer_1,1,1,CASH_OUT,7082.912921217811,Online,Location_3,,Category_3,336286.40283273073
C170011088,4667.874218548324,M789,2022-10-14 20:00:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,0,TRANSFER,19311.17997706324,Service,Location_3,30.0,Category_1,131198.36197036155
C170011089,4808.623001144751,M456,2022-10-14 20:15:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,CREDIT,26562.571385947107,Online,Location_3,26.0,Category_1,198106.1443016997
C170011090,8117.009823389385,M456,2022-10-14 20:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,PAYMENT,28273.93437771326,Retail,Location_1,30.0,Category_3,399759.56597345654
C170011091,10052.169953253266,M456,2022-10-14 20:45:00,Location_3,Normal,Normal,0,Debit,Issuer_1,0,1,TRANSFER,15994.80048227801,Online,Location_1,26.0,Category_3,292908.08169880824
C170011092,2310.889523244457,M123,2022-10-14 21:00:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,1,1,CASH_IN,4969.616139023235,Service,Location_2,50.0,Category_1,301387.0436927216
